Billing Date,Net Weight,Sales Region,Invoice Value,Material Code,Size,QTY(EA)
2022-11-10,0.02233,DR,51623.46,FASL3000M001L0400,STEP LADDER,7
2022-11-12,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2022-11-12,0.06305,DR,143813.93,FASL3000M001L0600,STEP LADDER,13
2022-11-12,0.0314,DR,73926.96,FASL2000M001N0800,STEP LADDER,4
2022-11-12,0.00957,DR,22124.34,FASL3000M001L0400,STEP LADDER,3
2022-11-12,0.04032,DR,92406.96,FASL2000M001N1000,STEP LADDER,4
2022-11-12,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2022-11-12,0.02355,DR,55445.22,FASL2000M001N0800,STEP LADDER,3
2022-11-12,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-11-12,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2022-11-12,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2022-11-14,0.061270000000000005,DR,141919.14,FASL3000M001L0700,STEP LADDER,11
2022-11-14,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-11-14,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2022-11-14,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2022-11-14,0.0157,DR,36963.48,FASL2000M001N0800,STEP LADDER,2
2022-11-14,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2022-11-14,0.03024,DR,69305.22,FASL2000M001N1000,STEP LADDER,3
2022-11-14,0.00957,DR,22124.34,FASL3000M001L0400,STEP LADDER,3
2022-11-14,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-11-14,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2022-11-14,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-11-14,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2022-11-14,0.0291,DR,66375.66,FASL3000M001L0600,STEP LADDER,6
2022-11-14,0.00557,DR,12901.74,FASL3000M001L0700,STEP LADDER,1
2022-11-14,0.0485,DR,110626.1,FASL3000M001L0600,STEP LADDER,10
2022-11-14,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2022-11-14,0.05013,DR,116115.66,FASL3000M001L0700,STEP LADDER,9
2022-11-14,0.05335,DR,121688.71,FASL3000M001L0600,STEP LADDER,11
2022-11-14,0.01788,DR,41584.34,FASL2000M001N0900,STEP LADDER,2
2022-11-14,0.038799999999999994,DR,88500.88,FASL3000M001L0600,STEP LADDER,8
2022-11-14,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2022-11-16,0.08355,DR,193526.1,FASL3000M001L0700,STEP LADDER,15
2022-11-16,0.0291,DR,66375.66,FASL3000M001L0600,STEP LADDER,6
2022-11-16,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-11-16,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2022-11-16,0.02016,DR,46203.48,FASL2000M001N1000,STEP LADDER,2
2022-11-16,0.00957,DR,22124.34,FASL3000M001L0400,STEP LADDER,3
2022-11-16,0.06684,DR,154820.88,FASL3000M001L0700,STEP LADDER,12
2022-11-16,0.01788,DR,41584.34,FASL2000M001N0900,STEP LADDER,2
2022-11-16,0.03024,DR,69305.22,FASL2000M001N1000,STEP LADDER,3
2022-11-16,0.01595,DR,36873.9,FASL3000M001L0400,STEP LADDER,5
2022-11-16,0.02228,DR,51606.96,FASL3000M001L0700,STEP LADDER,4
2022-11-16,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-11-16,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2022-11-16,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2022-11-16,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2022-11-16,0.03024,DR,69305.22,FASL2000M001N1000,STEP LADDER,3
2022-11-17,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2022-11-17,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-11-17,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2022-11-17,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2022-11-19,-0.00785,DR,-18481.74,FASL2000M001N0800,STEP LADDER,-1
2022-11-19,-0.00894,DR,-20792.17,FASL2000M001N0900,STEP LADDER,-1
2022-11-19,-0.00395,DR,-9240.87,FASL3000M001L0500,STEP LADDER,-1
2022-11-19,-0.00557,DR,-12901.74,FASL3000M001L0700,STEP LADDER,-1
2022-11-19,-0.009699999999999999,DR,-22125.22,FASL3000M001L0600,STEP LADDER,-2
2022-11-21,0.04456,DR,103213.92,FASL3000M001L0700,STEP LADDER,8
2022-11-21,0.038799999999999994,DR,88500.88,FASL3000M001L0600,STEP LADDER,8
2022-11-21,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-11-21,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2022-11-24,0.03395,DR,77438.27,FASL3000M001L0600,STEP LADDER,7
2022-11-24,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2022-11-24,0.03925,DR,92408.7,FASL2000M001N0800,STEP LADDER,5
2022-11-24,0.02016,DR,46203.48,FASL2000M001N1000,STEP LADDER,2
2022-11-24,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2022-11-24,0.0291,DR,66375.66,FASL3000M001L0600,STEP LADDER,6
2022-11-24,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-11-24,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2022-11-24,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2022-11-24,0.03024,DR,69305.22,FASL2000M001N1000,STEP LADDER,3
2022-11-24,0.06305,DR,143813.93,FASL3000M001L0600,STEP LADDER,13
2022-11-24,0.0291,DR,66375.66,FASL3000M001L0600,STEP LADDER,6
2022-11-24,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2022-11-29,0.038990000000000004,DR,90312.18,FASL3000M001L0700,STEP LADDER,7
2022-11-29,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2022-11-29,0.0157,DR,36963.48,FASL2000M001N0800,STEP LADDER,2
2022-11-29,0.04032,DR,92406.96,FASL2000M001N1000,STEP LADDER,4
2022-11-29,0.0237,DR,55445.22,FASL3000M001L0500,STEP LADDER,6
2022-11-29,0.01595,DR,36873.9,FASL3000M001L0400,STEP LADDER,5
2022-11-29,0.038990000000000004,DR,90312.18,FASL3000M001L0700,STEP LADDER,7
2022-11-29,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2022-11-29,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-11-29,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2022-11-29,0.02425,DR,55313.05,FASL3000M001L0600,STEP LADDER,5
2022-11-30,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2022-11-30,0.009699999999999999,DR,22125.22,FASL3000M001L0600,STEP LADDER,2
2022-11-30,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2022-11-30,0.04032,DR,92406.96,FASL2000M001N1000,STEP LADDER,4
2022-11-30,0.0237,DR,55445.22,FASL3000M001L0500,STEP LADDER,6
2022-12-05,0.02228,DR,51606.96,FASL3000M001L0700,STEP LADDER,4
2022-12-05,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2022-12-05,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-12-05,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2022-12-05,0.00957,DR,22124.34,FASL3000M001L0400,STEP LADDER,3
2022-12-05,0.02228,DR,51606.96,FASL3000M001L0700,STEP LADDER,4
2022-12-05,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2022-12-05,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2022-12-08,-0.00785,DR,-18481.74,FASL2000M001N0800,STEP LADDER,-1
2022-12-08,-0.00395,DR,-9240.87,FASL3000M001L0500,STEP LADDER,-1
2022-12-08,-0.004849999999999999,DR,-11062.61,FASL3000M001L0600,STEP LADDER,-1
2022-12-08,-0.01276,DR,-29499.12,FASL3000M001L0400,STEP LADDER,-4
2022-12-10,-0.01788,DR,-20792.17,FASL2000M001N0900,STEP LADDER,-1
2022-12-10,-0.019399999999999997,DR,-22125.22,FASL3000M001L0600,STEP LADDER,-2
2022-12-10,-0.00957,DR,-22124.34,FASL3000M001L0400,STEP LADDER,-3
2022-12-10,-0.020052,DR,-38705.22,FASL3000M001L0700,STEP LADDER,-3
2022-12-10,-0.00785,DR,-18481.74,FASL2000M001N0800,STEP LADDER,-1
2022-12-10,-0.01008,DR,-23101.74,FASL2000M001N1000,STEP LADDER,-1
2022-12-10,-0.00319,DR,-7374.78,FASL3000M001L0400,STEP LADDER,-1
2022-12-10,-0.00557,DR,-12901.74,FASL3000M001L0700,STEP LADDER,-1
2022-12-10,-0.01455,DR,-33187.83,FASL3000M001L0600,STEP LADDER,-3
2022-12-10,-0.00785,DR,-18481.74,FASL2000M001N0800,STEP LADDER,-1
2022-12-10,-0.004849999999999999,DR,-11062.61,FASL3000M001L0600,STEP LADDER,-1
2022-12-10,-0.00557,DR,-12901.74,FASL3000M001L0700,STEP LADDER,-1
2022-12-10,-0.02016,DR,-46203.48,FASL2000M001N1000,STEP LADDER,-2
2022-12-14,0.0557,DR,129017.4,FASL3000M001L0700,STEP LADDER,10
2022-12-14,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2022-12-14,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-12-14,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-12-14,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2022-12-14,0.04456,DR,103213.92,FASL3000M001L0700,STEP LADDER,8
2022-12-14,0.0291,DR,66375.66,FASL3000M001L0600,STEP LADDER,6
2022-12-14,0.02016,DR,46203.48,FASL2000M001N1000,STEP LADDER,2
2022-12-14,0.01185,DR,27722.61,FASL3000M001L0500,STEP LADDER,3
2022-12-14,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2022-12-21,0.0157,DR,36963.48,FASL2000M001N0800,STEP LADDER,2
2022-12-21,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2022-12-21,0.03024,DR,69305.22,FASL2000M001N1000,STEP LADDER,3
2022-12-21,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2022-12-21,0.0079,DR,18481.74,FASL3000M001L0500,STEP LADDER,2
2022-12-21,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2022-12-21,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-12-21,0.01276,DR,29499.12,FASL3000M001L0400,STEP LADDER,4
2022-12-21,0.08912,DR,206427.84,FASL3000M001L0700,STEP LADDER,16
2022-12-21,0.0679,DR,154876.54,FASL3000M001L0600,STEP LADDER,14
2022-12-21,0.0237,DR,55445.22,FASL3000M001L0500,STEP LADDER,6
2022-12-21,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2022-12-29,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2022-12-29,0.02785,DR,64508.7,FASL3000M001L0700,STEP LADDER,5
2022-12-29,0.009699999999999999,DR,22125.22,FASL3000M001L0600,STEP LADDER,2
2022-12-29,0.0079,DR,18481.74,FASL3000M001L0500,STEP LADDER,2
2022-12-29,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2022-12-29,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2022-12-29,0.01185,DR,27722.61,FASL3000M001L0500,STEP LADDER,3
2022-12-29,-0.004849999999999999,DR,-11062.61,FASL3000M001L0600,STEP LADDER,-1
2022-12-29,-0.02016,DR,-46203.48,FASL2000M001N1000,STEP LADDER,-2
2022-12-29,-0.02228,DR,-51606.96,FASL3000M001L0700,STEP LADDER,-4
2022-12-29,-0.02016,DR,-46203.48,FASL2000M001N1000,STEP LADDER,-2
2022-12-29,-0.00638,DR,-14749.56,FASL3000M001L0400,STEP LADDER,-2
2022-12-30,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2022-12-30,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2022-12-30,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2023-01-05,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-01-13,0.02785,DR,64508.7,FASL3000M001L0700,STEP LADDER,5
2023-01-13,0.009699999999999999,DR,22125.22,FASL3000M001L0600,STEP LADDER,2
2023-01-13,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-01-13,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-01-13,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2023-01-13,0.04456,DR,103213.92,FASL3000M001L0700,STEP LADDER,8
2023-01-13,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2023-01-13,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2023-01-13,0.02016,DR,46203.48,FASL2000M001N1000,STEP LADDER,2
2023-01-13,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2023-01-13,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2023-01-13,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-01-13,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2023-01-13,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2023-01-13,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2023-01-13,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-01-19,0.0079,DR,18481.74,FASL3000M001L0500,STEP LADDER,2
2023-01-19,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2023-01-25,-0.01008,DR,-23101.74,FASL2000M001N1000,STEP LADDER,-1
2023-01-25,-0.00395,DR,-9240.87,FASL3000M001L0500,STEP LADDER,-1
2023-01-25,-0.004849999999999999,DR,-11062.61,FASL3000M001L0600,STEP LADDER,-1
2023-01-25,-0.02228,DR,-51606.96,FASL3000M001L0700,STEP LADDER,-4
2023-01-25,-0.00395,DR,-9240.87,FASL3000M001L0500,STEP LADDER,-1
2023-01-26,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2023-01-26,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-01-26,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2023-01-26,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-01-26,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2023-01-26,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-01-26,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2023-01-31,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-01-31,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-01-31,0.061270000000000005,DR,141919.14,FASL3000M001L0700,STEP LADDER,11
2023-01-31,0.02425,DR,55313.05,FASL3000M001L0600,STEP LADDER,5
2023-01-31,0.01185,DR,27722.61,FASL3000M001L0500,STEP LADDER,3
2023-01-31,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-01-31,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2023-01-31,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2023-01-31,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2023-01-31,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-01-31,0.02785,DR,64508.7,FASL3000M001L0700,STEP LADDER,5
2023-01-31,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-01-31,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2023-01-31,0.02785,DR,64508.7,FASL3000M001L0700,STEP LADDER,5
2023-01-31,0.0291,DR,66375.66,FASL3000M001L0600,STEP LADDER,6
2023-01-31,0.0157,DR,36963.48,FASL2000M001N0800,STEP LADDER,2
2023-01-31,0.04032,DR,92406.96,FASL2000M001N1000,STEP LADDER,4
2023-01-31,0.01276,DR,29499.12,FASL3000M001L0400,STEP LADDER,4
2023-01-31,0.038990000000000004,DR,90312.18,FASL3000M001L0700,STEP LADDER,7
2023-01-31,0.06305,DR,143813.93,FASL3000M001L0600,STEP LADDER,13
2023-01-31,0.01975,DR,46204.35,FASL3000M001L0500,STEP LADDER,5
2023-01-31,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-01-31,0.02228,DR,51606.96,FASL3000M001L0700,STEP LADDER,4
2023-01-31,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2023-02-06,0.0157,DR,36963.48,FASL2000M001N0800,STEP LADDER,2
2023-02-06,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2023-02-06,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-02-06,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2023-02-06,0.0557,DR,129017.4,FASL3000M001L0700,STEP LADDER,10
2023-02-06,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2023-02-06,0.0079,DR,18481.74,FASL3000M001L0500,STEP LADDER,2
2023-02-07,0.10026,DR,232231.32,FASL3000M001L0700,STEP LADDER,18
2023-02-07,0.0157,DR,36963.48,FASL2000M001N0800,STEP LADDER,2
2023-02-07,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2023-02-07,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-02-07,0.00957,DR,22124.34,FASL3000M001L0400,STEP LADDER,3
2023-02-07,0.019399999999999997,DR,44250.44,FASL3000M001L0600,STEP LADDER,4
2023-02-07,0.01185,DR,27722.61,FASL3000M001L0500,STEP LADDER,3
2023-02-10,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-02-14,-0.00557,DR,-12901.74,FASL3000M001L0700,STEP LADDER,-1
2023-02-14,-0.00894,DR,-20792.17,FASL2000M001N0900,STEP LADDER,-1
2023-02-14,-0.01008,DR,-23101.74,FASL2000M001N1000,STEP LADDER,-1
2023-02-14,-0.0157,DR,-36963.48,FASL2000M001N0800,STEP LADDER,-2
2023-02-14,-0.00638,DR,-14749.56,FASL3000M001L0400,STEP LADDER,-2
2023-02-14,-0.058976,DR,-129017.4,FASL3000M001L0700,STEP LADDER,-10
2023-02-14,-0.01185,DR,-27722.61,FASL3000M001L0500,STEP LADDER,-3
2023-02-14,-0.019399999999999997,DR,-44250.44,FASL3000M001L0600,STEP LADDER,-4
2023-02-14,-0.004849999999999999,DR,-11062.61,FASL3000M001L0600,STEP LADDER,-1
2023-02-14,-0.01008,DR,-23101.74,FASL2000M001N1000,STEP LADDER,-1
2023-02-15,-0.00957,DR,-7374.78,FASL3000M001L0400,STEP LADDER,-1
2023-02-15,-0.085937,DR,-77410.44,FASL3000M001L0700,STEP LADDER,-6
2023-02-15,-0.00395,DR,-9240.87,FASL3000M001L0500,STEP LADDER,-1
2023-02-15,-0.019399999999999997,DR,-33187.83,FASL3000M001L0600,STEP LADDER,-3
2023-02-15,0.02228,DR,51606.96,FASL3000M001L0700,STEP LADDER,4
2023-02-15,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-02-15,0.02016,DR,46203.48,FASL2000M001N1000,STEP LADDER,2
2023-02-15,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2023-02-15,0.0079,DR,18481.74,FASL3000M001L0500,STEP LADDER,2
2023-02-18,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-02-18,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2023-02-18,0.02425,DR,55313.05,FASL3000M001L0600,STEP LADDER,5
2023-02-18,0.0079,DR,18481.74,FASL3000M001L0500,STEP LADDER,2
2023-02-18,0.009699999999999999,DR,22125.22,FASL3000M001L0600,STEP LADDER,2
2023-02-18,0.00557,DR,12901.74,FASL3000M001L0700,STEP LADDER,1
2023-02-18,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-02-23,0.00557,DR,12901.74,FASL3000M001L0700,STEP LADDER,1
2023-02-23,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-02-23,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2023-02-23,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-02-23,0.00638,DR,14749.56,FASL3000M001L0400,STEP LADDER,2
2023-02-23,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-02-23,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2023-02-23,0.01788,DR,41584.34,FASL2000M001N0900,STEP LADDER,2
2023-02-23,0.02016,DR,46203.48,FASL2000M001N1000,STEP LADDER,2
2023-02-25,-0.01008,DR,-23101.74,FASL2000M001N1000,STEP LADDER,-1
2023-02-25,-0.01114,DR,-25803.48,FASL3000M001L0700,STEP LADDER,-2
2023-02-27,0.01114,DR,25803.48,FASL3000M001L0700,STEP LADDER,2
2023-02-27,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2023-02-27,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-03-04,0.009699999999999999,DR,22125.22,FASL3000M001L0600,STEP LADDER,2
2023-03-04,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-03-10,0.03342,DR,77410.44,FASL3000M001L0700,STEP LADDER,6
2023-03-10,0.01455,DR,33187.83,FASL3000M001L0600,STEP LADDER,3
2023-03-10,0.00894,DR,20792.17,FASL2000M001N0900,STEP LADDER,1
2023-03-10,0.01008,DR,23101.74,FASL2000M001N1000,STEP LADDER,1
2023-03-10,0.00395,DR,9240.87,FASL3000M001L0500,STEP LADDER,1
2023-03-10,0.01671,DR,38705.22,FASL3000M001L0700,STEP LADDER,3
2023-03-10,0.004849999999999999,DR,11062.61,FASL3000M001L0600,STEP LADDER,1
2023-03-10,0.00785,DR,18481.74,FASL2000M001N0800,STEP LADDER,1
2023-03-10,0.00319,DR,7374.78,FASL3000M001L0400,STEP LADDER,1
2023-03-10,0.01185,DR,27722.61,FASL3000M001L0500,STEP LADDER,3
2023-03-10,0.00557,DR,12901.74,FASL3000M001L0700,STEP LADDER,1
2023-01-31,0.0157,DR,25874.44,FASL2000M001N0800,STEP LADDER,2
2023-01-31,0.00638,DR,10324.69,FASL3000M001L0400,STEP LADDER,2
2022-07-30,0.0557,R7,108147.29,FASL3000M001L0700,STEP LADDER,10
2022-07-30,0.0785,R7,139166.7,FASL2000M001N0800,STEP LADDER,10
2022-09-09,0.0785,R2,120611.14,FASL2000M001N0800,STEP LADDER,10
2022-09-09,0.08355,R2,124051.29,FASL3000M001L0700,STEP LADDER,15
2022-09-09,0.0395,R2,58782.62,FASL3000M001L0500,STEP LADDER,10
2022-09-30,0.07275,R2,105554.38,FASL3000M001L0600,STEP LADDER,15
2022-12-16,0.01114,R8,18062.44,FASL3000M001L0700,STEP LADDER,2
2022-12-16,0.009699999999999999,R8,15487.65,FASL3000M001L0600,STEP LADDER,2
2022-12-16,0.0079,R8,12937.22,FASL3000M001L0500,STEP LADDER,2
2022-07-28,0.00785,R2,16700.0,FASL2000M001N0800,STEP LADDER,1
2022-08-07,0.00785,R2,16700.0,FASL2000M001N0800,STEP LADDER,1
2022-09-29,0.00319,R2,6134.78,FASL3000M001L0400,STEP LADDER,1
2022-09-29,0.004849999999999999,R2,9202.18,FASL3000M001L0600,STEP LADDER,1
2022-09-29,0.02016,R2,38434.79,FASL2000M001N1000,STEP LADDER,2
2022-10-17,0.004849999999999999,R2,9202.18,FASL3000M001L0600,STEP LADDER,1
2022-11-17,0.00319,R2,6268.56,FASL3000M001L0400,STEP LADDER,1
2022-06-11,0.1256,R8,222666.72,FASL2000M001N0800,STEP LADDER,16
2022-06-11,0.0504,R8,86979.15,FASL2000M001N1000,STEP LADDER,5
2022-07-30,0.097,R8,188888.87,FASL3000M001L0600,STEP LADDER,20
2022-07-30,0.157,R8,278333.39,FASL2000M001N0800,STEP LADDER,20
2022-07-30,0.0504,R8,87053.59,FASL2000M001N1000,STEP LADDER,5
2022-08-09,0.1114,R8,114203.53,FASL3000M001L0700,STEP LADDER,20
2022-08-26,-0.1114,R8,-114203.53,FASL3000M001L0700,STEP LADDER,-20
2022-08-26,0.1114,R8,216294.57,FASL3000M001L0700,STEP LADDER,20
2022-04-30,0.785,DR,841185.16,FASL2000M001N0800,STEP LADDER,100
2022-04-30,0.09570000000000001,DR,100000.01,FASL3000M001L0400,STEP LADDER,30
2022-04-30,0.1975,DR,208333.44,FASL3000M001L0500,STEP LADDER,50
2022-06-21,0.1114,DR,186666.62,FASL3000M001L0700,STEP LADDER,20
2022-06-21,0.4947,DR,815999.92,FASL3000M001L0600,STEP LADDER,102
2022-06-22,0.2355,DR,378533.42,FASL2000M001N0800,STEP LADDER,30
2022-06-22,0.1185,DR,200000.02,FASL3000M001L0500,STEP LADDER,30
2022-06-25,0.2328,DR,383999.96,FASL3000M001L0600,STEP LADDER,48
2022-06-30,0.26736,DR,447999.9,FASL3000M001L0700,STEP LADDER,48
2022-07-26,0.07275,DR,119999.99,FASL3000M001L0600,STEP LADDER,15
2022-07-26,0.32494999999999996,DR,535999.94,FASL3000M001L0600,STEP LADDER,67
2022-07-26,0.3925,DR,630889.04,FASL2000M001N0800,STEP LADDER,50
2022-09-20,0.8355,DR,1003774.15,FASL3000M001L0700,STEP LADDER,150
2022-09-20,0.21825,DR,258202.25,FASL3000M001L0600,STEP LADDER,45
2022-09-29,0.09570000000000001,DR,114756.5,FASL3000M001L0400,STEP LADDER,30
2022-09-29,0.2425,DR,286891.38,FASL3000M001L0600,STEP LADDER,50
2022-09-29,0.08912,DR,107069.24,FASL3000M001L0700,STEP LADDER,16
2022-09-29,0.57928,DR,695950.08,FASL3000M001L0700,STEP LADDER,104
2022-10-19,0.1341,DR,161765.25,FASL2000M001N0900,STEP LADDER,15
2022-10-19,0.1512,DR,179739.16,FASL2000M001N1000,STEP LADDER,15
2022-10-19,0.20735,DR,248639.09,FASL3000M001L0400,STEP LADDER,65
2022-10-19,0.29625,DR,359478.33,FASL3000M001L0500,STEP LADDER,75
2022-10-19,0.09469,DR,113761.07,FASL3000M001L0700,STEP LADDER,17
2022-10-19,0.28614999999999996,DR,338531.83,FASL3000M001L0600,STEP LADDER,59
2022-10-19,0.3925,DR,479304.45,FASL2000M001N0800,STEP LADDER,50
2022-10-22,0.6838500000000001,DR,809033.71,FASL3000M001L0600,STEP LADDER,141
2022-10-22,0.96361,DR,1157686.19,FASL3000M001L0700,STEP LADDER,173
2022-11-23,0.0237,DR,29385.97,FASL3000M001L0500,STEP LADDER,6
2022-11-23,0.157,DR,195906.45,FASL2000M001N0800,STEP LADDER,20
2022-11-23,0.1008,DR,122439.22,FASL2000M001N1000,STEP LADDER,10
2022-11-23,0.08940000000000001,DR,110198.5,FASL2000M001N0900,STEP LADDER,10
